route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6,20SE07-CPBlock-Weekday-11,20641625,Eastbound,,0,1897788,60095,1,1
6,20SE07-CPBlock-Weekday-11,20641626,Eastbound,,0,1897790,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641627,Eastbound,,0,1897789,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641628,Eastbound,,0,1897790,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641629,Eastbound,,0,1897789,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641630,Eastbound,,0,1897790,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641631,Eastbound,,0,1897789,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641632,Eastbound,,0,1897790,60105,1,1
6,20SE07-CPBlock-Weekday-11,20641633,Eastbound,,0,1897789,60095,1,1
103,20SE07-CPBlock-Weekday-11,20641634,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641635,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641636,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641637,Southbound,,1,1897795,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641638,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641639,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641640,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641641,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641642,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641643,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641644,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641645,Southbound,,1,1897795,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641646,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641647,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641648,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641649,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641650,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641651,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641652,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641653,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641654,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641655,Southbound,,1,1897795,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641656,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641657,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641658,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641659,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641660,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641661,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641662,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641663,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641664,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641665,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641666,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641667,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641668,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641669,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641670,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641671,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641672,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641673,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641674,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641675,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641676,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641677,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641678,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641679,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641680,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641681,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641682,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641683,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641684,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641685,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641686,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641687,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641688,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641689,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641690,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641691,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641692,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641693,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641694,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641695,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641696,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641697,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641698,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641699,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641700,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641701,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641702,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641703,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641704,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641705,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641706,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641707,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641708,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641709,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641710,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641711,Southbound,,1,1897792,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641712,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641713,Southbound,,1,1897793,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641714,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641715,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641716,Southbound,,1,1897800,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641717,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641718,Southbound,,1,1897797,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641719,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641720,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641721,Southbound,,1,1897801,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641722,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641723,Southbound,,1,1897799,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641724,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641725,Southbound,,1,1897796,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641726,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641727,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641728,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641729,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641730,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641731,Southbound,,1,1897798,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641732,Southbound,,1,1897802,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641733,Southbound,,1,1897794,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641734,Southbound,,1,1897803,1030026,1,1
103,20SE07-CPBlock-Weekday-11,20641735,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641736,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641737,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641738,Northbound,,0,1897795,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641739,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641740,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641741,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641742,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641743,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641744,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641745,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641746,Northbound,,0,1897795,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641747,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641748,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641749,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641750,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641751,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641752,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641753,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641754,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641755,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641756,Northbound,,0,1897795,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641757,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641758,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641759,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641760,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641761,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641762,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641763,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641764,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641765,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641766,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641767,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641768,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641769,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641770,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641771,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641772,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641773,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641774,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641775,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641776,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641777,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641778,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641779,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641780,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641781,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641782,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641783,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641784,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641785,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641786,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641787,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641788,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641789,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641790,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641791,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641792,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641793,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641794,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641795,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641796,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641797,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641798,Northbound,,0,1897803,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641799,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641800,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641801,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641802,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641803,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641804,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641805,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641806,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641807,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641808,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641809,Northbound,,0,1897803,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641810,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641811,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641812,Northbound,,0,1897792,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641813,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641814,Northbound,,0,1897793,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641815,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641816,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641817,Northbound,,0,1897800,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641818,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641819,Northbound,,0,1897797,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641820,Northbound,,0,1897803,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641821,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641822,Northbound,,0,1897801,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641823,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641824,Northbound,,0,1897799,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641825,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641826,Northbound,,0,1897796,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641827,Northbound,,0,1897803,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641828,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641829,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641830,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641831,Northbound,,0,1897803,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641832,Northbound,,0,1897798,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641833,Northbound,,0,1897802,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641834,Northbound,,0,1897794,1030027,1,1
103,20SE07-CPBlock-Weekday-11,20641835,Northbound,,0,1897803,1030027,1,1
8,20SE07-CPBlock-Weekday-11,20641836,Southbound,,1,1897808,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641837,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641838,Southbound,,1,1897806,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641839,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641840,Southbound,,1,1897808,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641841,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641842,Southbound,,1,1897806,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641843,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641844,Southbound,,1,1897808,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641845,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641846,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641847,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641848,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641849,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641850,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641851,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641852,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641853,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641854,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641855,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641856,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641857,Southbound,,1,1897809,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641858,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641859,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641860,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641861,Southbound,,1,1897809,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641862,Southbound,,1,1897810,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641863,Southbound,,1,1897806,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641864,Southbound,,1,1897807,80206,1,1
8,20SE07-CPBlock-Weekday-11,20641865,Southbound,,1,1897809,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641866,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641867,Southbound,,1,1897806,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641868,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641869,Southbound,,1,1897809,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641870,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641871,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641872,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641873,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641874,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641875,Southbound,,1,1897807,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641876,Southbound,,1,1897810,80205,1,1
8,20SE07-CPBlock-Weekday-11,20641877,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641878,Northbound,,0,1897806,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641879,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641880,Northbound,,0,1897808,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641881,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641882,Northbound,,0,1897806,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641883,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641884,Northbound,,0,1897808,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641885,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641886,Northbound,,0,1897806,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641887,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641888,Northbound,,0,1897808,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641889,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641890,Northbound,,0,1897806,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641891,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641892,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641893,Northbound,,0,1897806,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641894,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641895,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641896,Northbound,,0,1897806,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641897,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641898,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641899,Northbound,,0,1897806,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641900,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641901,Northbound,,0,1897809,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641902,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641903,Northbound,,0,1897806,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641904,Northbound,,0,1897807,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641905,Northbound,,0,1897809,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641906,Northbound,,0,1897810,80225,1,1
8,20SE07-CPBlock-Weekday-11,20641907,Northbound,,0,1897806,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641908,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641909,Northbound,,0,1897809,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641910,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641911,Northbound,,0,1897806,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641912,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641913,Northbound,,0,1897809,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641914,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641915,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641916,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641917,Northbound,,0,1897807,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641918,Northbound,,0,1897810,80219,1,1
8,20SE07-CPBlock-Weekday-11,20641919,Northbound,,0,1897807,80219,1,1
36,20SE07-CPBlock-Weekday-11,20641920,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641921,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641922,Southbound,,1,1897829,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641923,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641924,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641925,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641926,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641927,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641928,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641929,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641930,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641931,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641932,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641933,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641934,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641935,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641936,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641937,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641938,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641939,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641940,Southbound,,1,1897969,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641941,Southbound,,1,1897830,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641942,Southbound,,1,1897828,360026,1,1
36,20SE07-CPBlock-Weekday-11,20641943,Southbound,,1,1897969,360026,1,1
